_id;LOTERIA;SORTEO;FECHA;NOMBRE_PREMIO;NUMERO;SERIE
12274;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;1347;198
12275;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;7343;115
12276;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;5623;257
12277;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;165;35
12278;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;7696;21
12279;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;7342;235
12280;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;7492;259
12281;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;6854;167
12282;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;2928;138
12283;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;4987;228
12284;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;1548;105
12285;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;6946;232
12286;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;6487;104
12287;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;3721;46
12288;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;9047;61
12289;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;6064;54
12290;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;2087;12
12291;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;6171;83
12292;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;8589;273
12293;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;1027;122
12294;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;4475;145
12295;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;137;33
12296;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;1498;193
12297;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;9532;214
12298;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;4207;24
12299;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;6076;139
12300;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;5534;93
12301;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;924;253
12302;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;9918;259
12303;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;3651;122
12304;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;5781;257
12305;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;9891;247
12306;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;2873;4
12307;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;7665;273
12308;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;3893;228
12309;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;4412;246
12310;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;4790;280
12311;2;2413;9/11/2017;PREMIOS SECOS DE $10 MILLONES;9331;261
12312;2;2414;16/11/2017;PREMIO MAYOR $6.000 MILLONES;9820;311
12313;2;2414;16/11/2017;PREMIO SECO $1.000 MILLONES;9352;278
12314;2;2414;16/11/2017;PREMIO SECO $1.000 MILLONES;2542;123
12315;2;2414;16/11/2017;PREMIO SECO $1.000 MILLONES;6898;251
12316;2;2414;16/11/2017;PREMIO SECO $1.000 MILLONES;1773;293
12317;2;2414;16/11/2017;PREMIO SECO $1.000 MILLONES;4343;79
12318;2;2414;16/11/2017;PREMIO SECO $500 MILLONES;6427;67
12319;2;2414;16/11/2017;PREMIO SECO $500 MILLONES;4501;1
12320;2;2414;16/11/2017;PREMIO SECO $500 MILLONES;9190;218
12321;2;2414;16/11/2017;PREMIO SECO $120 MILLONES;2722;242
12322;2;2414;16/11/2017;PREMIO SECO $120 MILLONES;4988;38
12323;2;2414;16/11/2017;PREMIO SECO $120 MILLONES;341;1
12324;2;2414;16/11/2017;PREMIO SECO $120 MILLONES;5747;329
12325;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;5831;83
12326;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;8992;127
12327;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;7289;285
12328;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;977;268
12329;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;4970;48
12330;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;439;249
12331;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;8481;157
12332;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;8722;358
12333;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;1144;279
12334;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;3546;35
12335;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;5544;73
12336;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;7571;344
12337;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;5956;178
12338;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;9100;34
12339;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;5492;366
12340;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;6187;391
12341;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;2628;291
12342;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;3899;135
12343;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;91;123
12344;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;5268;225
12345;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;1710;140
12346;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;6589;167
12347;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;1101;192
12348;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;8499;57
12349;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;4228;105
12350;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;3696;309
12351;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;7870;143
12352;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;3686;295
12353;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;5772;239
12354;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;8257;73
12355;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;8872;288
12356;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;6275;51
12357;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;6476;274
12358;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;6907;272
12359;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;1311;352
12360;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;7106;197
12361;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;9353;288
12362;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;2849;137
12363;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;7940;319
12364;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;117;47
12365;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;3415;268
12366;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;9708;378
12367;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;2175;316
12368;2;2414;16/11/2017;PREMIO SECO $20 MILLONES;2200;117
12369;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;96;154
12370;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;6868;84
12371;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;1567;383
12372;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;5193;291
12373;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;6884;123
12374;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;8172;381
12375;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;101;233
12376;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;6202;117
12377;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;9679;391
12378;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;2740;192
12379;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;5931;302
12380;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;9045;11
12381;2;2414;16/11/2017;PREMIO SECO $10 MILLONES;387;42
12382;2;2415;23/11/2017;PREMIO MAYOR $6.000 MILLONES;4832;194
12383;2;2415;23/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";5591;249
12384;2;2415;23/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";9776;164
12385;2;2415;23/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";6024;352
12386;2;2415;23/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";1318;181
12387;2;2415;23/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";5157;218
12388;2;2415;23/11/2017;"PREMIO SECO $500 MILLONES ""GORDOS";7941;175
12389;2;2415;23/11/2017;"PREMIO SECO $500 MILLONES ""GORDOS";4041;374
12390;2;2415;23/11/2017;"PREMIO SECO $500 MILLONES ""GORDOS";2687;349
12391;2;2415;23/11/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";443;148
12392;2;2415;23/11/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";7893;98
12393;2;2415;23/11/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";4985;289
12394;2;2415;23/11/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";2842;213
12395;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;5075;1
12396;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;1382;255
12397;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;6760;354
12398;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;8845;137
12399;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;7563;40
12400;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;8890;395
12401;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;5664;376
12402;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;7629;366
12403;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;1194;235
12404;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;4791;128
12405;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;5370;261
12406;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;2903;195
12407;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;5643;252
12408;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;8615;386
12409;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;7775;205
12410;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;1823;101
12411;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;1656;383
12412;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;1140;272
12413;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;8501;92
12414;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;9700;12
12415;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;9588;61
12416;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;8120;237
12417;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;3140;198
12418;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;9728;394
12419;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;7071;355
12420;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;6232;310
12421;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;2113;46
12422;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;7026;291
12423;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;5013;381
12424;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;747;342
12425;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;3455;255
12426;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;1663;132
12427;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;2056;107
12428;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;2677;147
12429;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;339;122
12430;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;4970;216
12431;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;6472;180
12432;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;3479;137
12433;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;3799;129
12434;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;1640;241
12435;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;4319;348
12436;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;1566;312
12437;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;2893;118
12438;2;2415;23/11/2017;PREMIO SECO $20 MILLONES;54;66
12439;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;1724;29
12440;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;9348;286
12441;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;5558;277
12442;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;5344;369
12443;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;3195;145
12444;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;9739;363
12445;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;7480;310
12446;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;8655;235
12447;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;269;162
12448;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;6712;276
12449;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;4444;394
12450;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;7626;176
12451;2;2415;23/11/2017;PREMIO SECO $10 MILLONES;1627;51
12452;2;2416;30/11/2017;PREMIO MAYOR $6.000 MILLONES;9600;163
12453;2;2416;30/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";7767;278
12454;2;2416;30/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";9364;70
12455;2;2416;30/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";456;234
12456;2;2416;30/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";3277;107
12457;2;2416;30/11/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";1873;138
12458;2;2416;30/11/2017;"PREMIO SECO $500 MILLONES ""GORDOS";6088;51
12459;2;2416;30/11/2017;"PREMIO SECO $500 MILLONES ""GORDOS";7598;189
12460;2;2416;30/11/2017;"PREMIO SECO $500 MILLONES ""GORDOS";7934;305
12461;2;2416;30/11/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";3420;160
12462;2;2416;30/11/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";3702;307
12463;2;2416;30/11/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";3294;149
12464;2;2416;30/11/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";8770;289
12465;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;6858;180
12466;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;8626;331
12467;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;3862;162
12468;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;8900;44
12469;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;7370;65
12470;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;7367;372
12471;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;6587;36
12472;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;6478;211
12473;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;3342;384
12474;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;1391;133
12475;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;4900;1
12476;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;4611;202
12477;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;4905;304
12478;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;8118;60
12479;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;1061;379
12480;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;318;234
12481;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;6776;130
12482;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;3764;154
12483;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;5962;199
12484;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;9776;293
12485;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;9055;305
12486;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;152;208
12487;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;8723;302
12488;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;5835;261
12489;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;9286;42
12490;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;8334;166
12491;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;3308;371
12492;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;7017;108
12493;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;5546;285
12494;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;8638;82
12495;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;3189;53
12496;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;1915;255
12497;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;8603;192
12498;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;1959;386
12499;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;6578;239
12500;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;7103;398
12501;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;7155;365
12502;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;7561;275
12503;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;8994;384
12504;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;5265;92
12505;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;5284;14
12506;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;5280;65
12507;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;9377;65
12508;2;2416;30/11/2017;PREMIO SECO $20 MILLONES;4790;223
12509;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;4793;21
12510;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;1215;38
12511;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;3808;235
12512;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;6912;264
12513;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;440;27
12514;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;5350;272
12515;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;5805;42
12516;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;5099;4
12517;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;2328;216
12518;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;9591;223
12519;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;4327;154
12520;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;6699;84
12521;2;2416;30/11/2017;PREMIO SECO $10 MILLONES;651;138
12522;2;2417;7/12/2017;PREMIO MAYOR $6.000 MILLONES;8832;127
12523;2;2417;7/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";9902;141
12524;2;2417;7/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";1669;179
12525;2;2417;7/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";7955;57
12526;2;2417;7/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";9320;187
12527;2;2417;7/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";2317;333
12528;2;2417;7/12/2017;"PREMIO SECO $500 MILLONES ""GORDOS";1288;285
12529;2;2417;7/12/2017;"PREMIO SECO $500 MILLONES ""GORDOS";1244;114
12530;2;2417;7/12/2017;"PREMIO SECO $500 MILLONES ""GORDOS";6404;140
12531;2;2417;7/12/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";2559;126
12532;2;2417;7/12/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";2884;120
12533;2;2417;7/12/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";5285;196
12534;2;2417;7/12/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";5548;365
12535;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;7406;350
12536;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;4306;184
12537;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;5088;346
12538;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;7744;41
12539;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;85;124
12540;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;3922;16
12541;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;5972;73
12542;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;1947;355
12543;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;3656;104
12544;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;5055;29
12545;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;2449;289
12546;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;2236;21
12547;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;3204;394
12548;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;1202;275
12549;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;9448;375
12550;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;7906;143
12551;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;3933;162
12552;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;3010;35
12553;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;1103;165
12554;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;4160;225
12555;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;3064;161
12556;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;7194;336
12557;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;9329;359
12558;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;136;342
12559;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;3055;392
12560;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;472;151
12561;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;4671;328
12562;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;1266;306
12563;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;9018;311
12564;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;8597;292
12565;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;9505;117
12566;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;5901;13
12567;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;3385;33
12568;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;7299;66
12569;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;6315;63
12570;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;2049;102
12571;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;4823;344
12572;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;1339;327
12573;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;1890;191
12574;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;3543;289
12575;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;7589;142
12576;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;7973;21
12577;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;6797;180
12578;2;2417;7/12/2017;PREMIO SECO $20 MILLONES;1161;58
12579;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;2552;383
12580;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;7730;264
12581;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;7435;175
12582;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;1212;114
12583;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;1138;151
12584;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;6624;60
12585;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;4497;61
12586;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;9087;147
12587;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;8840;397
12588;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;4517;254
12589;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;6506;41
12590;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;9176;332
12591;2;2417;7/12/2017;PREMIO SECO $10 MILLONES;9587;134
12592;2;2418;14/12/2017;PREMIO MAYOR $6.000 MILLONES;1628;150
12593;2;2418;14/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";6406;208
12594;2;2418;14/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";4265;219
12595;2;2418;14/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";6804;86
12596;2;2418;14/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";9788;16
12597;2;2418;14/12/2017;"PREMIO SECO $1.000 MILLONES ""SUPER GORDOS""";8759;131
12598;2;2418;14/12/2017;"PREMIO SECO $500 MILLONES ""GORDOS";6155;91
12599;2;2418;14/12/2017;"PREMIO SECO $500 MILLONES ""GORDOS";7533;266
12600;2;2418;14/12/2017;"PREMIO SECO $500 MILLONES ""GORDOS";2316;27
12601;2;2418;14/12/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";5518;344
12602;2;2418;14/12/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";5949;287
12603;2;2418;14/12/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";5687;287
12604;2;2418;14/12/2017;"PREMIO SECO $120 MILLONES ""SUELDAZOS MILLONARIOS""";3983;128
12605;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;9175;369
12606;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;5510;279
12607;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;3341;265
12608;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;6709;130
12609;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;9357;392
12610;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;3155;40
12611;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;1758;87
12612;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;8527;233
12613;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;541;38
12614;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;9768;45
12615;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;8803;361
12616;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;5434;253
12617;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;721;203
12618;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;1577;97
12619;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;2875;110
12620;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;9162;161
12621;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;9770;175
12622;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;3573;95
12623;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;1211;135
12624;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;3065;200
12625;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;8653;64
12626;2;2418;14/12/2017;PREMIO SECO $20 MILLONES;2068;71
